train_loss,valid_loss,accuracy,f1,epoch,experiment,monitor_metric,best_epoch,best_f1
0.572302520275116,0.5170167684555054,0.6244306564331055,0.5094645754461872,1,logmel_large,f1_score,3,0.9667003027245207
0.3025323152542114,0.09688396751880646,0.9743271470069885,0.9393346379647749,2,logmel_large,f1_score,3,0.9667003027245207
0.12433818727731705,0.04271503537893295,0.9863353967666626,0.9667003027245207,3,logmel_large,f1_score,3,0.9667003027245207
0.07171447575092316,0.04638375714421272,0.984679102897644,0.9625884732052579,4,logmel_large,f1_score,3,0.9667003027245207
0.05642572417855263,0.040618427097797394,0.984679102897644,0.9630369630369631,5,logmel_large,f1_score,3,0.9667003027245207
0.042232364416122437,0.04158880561590195,0.9826086759567261,0.9581673306772909,6,logmel_large,f1_score,3,0.9667003027245207
0.03663044422864914,0.1183905228972435,0.9432712197303772,0.8757932910244787,7,logmel_large,f1_score,3,0.9667003027245207
